CUID,Species,Year,LGL counts,Total run,Region
416,Lake Sockeye,1975,2690,3248,Skeena
416,Lake Sockeye,1976,1883,2455,Skeena
416,Lake Sockeye,1977,4036,5279,Skeena
416,Lake Sockeye,1978,1345,1782,Skeena
416,Lake Sockeye,1979,3228,4185,Skeena
416,Lake Sockeye,1980,,,Skeena
416,Lake Sockeye,1981,1400,1827,Skeena
416,Lake Sockeye,1982,6850,8816,Skeena
416,Lake Sockeye,1983,2000,2220,Skeena
416,Lake Sockeye,1984,2018,2396,Skeena
416,Lake Sockeye,1985,5000,7070,Skeena
416,Lake Sockeye,1986,5381,7041,Skeena
416,Lake Sockeye,1987,6726,7732,Skeena
416,Lake Sockeye,1988,942,1479,Skeena
416,Lake Sockeye,1989,5381,7164,Skeena
416,Lake Sockeye,1990,12000,16435,Skeena
416,Lake Sockeye,1991,7000,9841,Skeena
416,Lake Sockeye,1992,9000,15156,Skeena
416,Lake Sockeye,1993,10750,17406,Skeena
416,Lake Sockeye,1994,10750,15094,Skeena
416,Lake Sockeye,1995,5375,8169,Skeena
416,Lake Sockeye,1996,2150,3561,Skeena
416,Lake Sockeye,1997,4778,9681,Skeena
416,Lake Sockeye,1998,5200,6889,Skeena
416,Lake Sockeye,1999,4000,4860,Skeena
416,Lake Sockeye,2000,2200,3233,Skeena
416,Lake Sockeye,2001,1800,2135,Skeena
416,Lake Sockeye,2002,4800,6393,Skeena
416,Lake Sockeye,2003,15000,17875,Skeena
416,Lake Sockeye,2004,5800,6859,Skeena
416,Lake Sockeye,2005,7000,7981,Skeena
416,Lake Sockeye,2006,4400,5564,Skeena
416,Lake Sockeye,2007,860,1010,Skeena
416,Lake Sockeye,2008,1262,1386,Skeena
416,Lake Sockeye,2009,6000,6548,Skeena
416,Lake Sockeye,2010,5800,6391,Skeena
416,Lake Sockeye,2011,4900,5632,Skeena
416,Lake Sockeye,2012,1694,1910,Skeena
416,Lake Sockeye,2013,1810,1937,Skeena
416,Lake Sockeye,2014,3726,4027,Skeena
416,Lake Sockeye,2015,3620,3839,Skeena
416,Lake Sockeye,2016,349,398,Skeena
416,Lake Sockeye,2017,,,Skeena
416,Lake Sockeye,2018,168,175,Skeena
416,Lake Sockeye,2019,1000,1080,Skeena
416,Lake Sockeye,2020,,,Skeena
416,Lake Sockeye,2021,,,Skeena
416,Lake Sockeye,2022,,,Skeena
416,Lake Sockeye,2023,,,Skeena
417,Lake Sockeye,1960,7000,8943,Skeena
417,Lake Sockeye,1961,7000,8809,Skeena
417,Lake Sockeye,1962,7000,9025,Skeena
417,Lake Sockeye,1963,7000,8118,Skeena
417,Lake Sockeye,1964,7000,8940,Skeena
417,Lake Sockeye,1965,7000,8582,Skeena
417,Lake Sockeye,1966,4000,5374,Skeena
417,Lake Sockeye,1967,7000,9732,Skeena
417,Lake Sockeye,1968,3000,3992,Skeena
417,Lake Sockeye,1969,3000,3769,Skeena
417,Lake Sockeye,1970,3000,3777,Skeena
417,Lake Sockeye,1971,4000,5148,Skeena
417,Lake Sockeye,1972,2000,2593,Skeena
417,Lake Sockeye,1973,1600,2147,Skeena
417,Lake Sockeye,1974,1200,1657,Skeena
417,Lake Sockeye,1975,2000,2415,Skeena
417,Lake Sockeye,1976,1400,1825,Skeena
417,Lake Sockeye,1977,400,523,Skeena
417,Lake Sockeye,1978,800,1060,Skeena
417,Lake Sockeye,1979,500,648,Skeena
417,Lake Sockeye,1980,2800,3692,Skeena
417,Lake Sockeye,1981,1600,2088,Skeena
417,Lake Sockeye,1982,12000,15444,Skeena
417,Lake Sockeye,1983,550,610,Skeena
417,Lake Sockeye,1984,6600,7837,Skeena
417,Lake Sockeye,1985,3000,4242,Skeena
417,Lake Sockeye,1986,6000,7851,Skeena
417,Lake Sockeye,1987,,,Skeena
417,Lake Sockeye,1988,8000,12565,Skeena
417,Lake Sockeye,1989,6000,7988,Skeena
417,Lake Sockeye,1990,6000,8218,Skeena
417,Lake Sockeye,1991,3400,4780,Skeena
417,Lake Sockeye,1992,4000,6736,Skeena
417,Lake Sockeye,1993,2000,3238,Skeena
417,Lake Sockeye,1994,,,Skeena
417,Lake Sockeye,1995,2400,3647,Skeena
417,Lake Sockeye,1996,1200,1987,Skeena
417,Lake Sockeye,1997,5000,10131,Skeena
417,Lake Sockeye,1998,1600,2120,Skeena
417,Lake Sockeye,1999,5000,6075,Skeena
417,Lake Sockeye,2000,2400,3527,Skeena
417,Lake Sockeye,2001,4000,4745,Skeena
417,Lake Sockeye,2002,4400,5860,Skeena
417,Lake Sockeye,2003,10000,11917,Skeena
417,Lake Sockeye,2004,9000,10643,Skeena
417,Lake Sockeye,2005,10000,11402,Skeena
417,Lake Sockeye,2006,4600,5816,Skeena
417,Lake Sockeye,2007,5000,5872,Skeena
417,Lake Sockeye,2008,,,Skeena
417,Lake Sockeye,2009,2000,2183,Skeena
417,Lake Sockeye,2010,,,Skeena
417,Lake Sockeye,2011,,,Skeena
417,Lake Sockeye,2012,,,Skeena
417,Lake Sockeye,2013,1020,1092,Skeena
417,Lake Sockeye,2014,,,Skeena
417,Lake Sockeye,2015,3400,3605,Skeena
417,Lake Sockeye,2016,,,Skeena
417,Lake Sockeye,2017,,,Skeena
417,Lake Sockeye,2018,,,Skeena
417,Lake Sockeye,2019,,,Skeena
417,Lake Sockeye,2020,,,Skeena
417,Lake Sockeye,2021,,,Skeena
417,Lake Sockeye,2022,,,Skeena
417,Lake Sockeye,2023,,,Skeena
