CUID,Species,Region,Year,Spawner.Abundance,cu_name_pse
506,Chum,Central Coast,1953,-989898,Hecate Lowlands
506,Chum,Central Coast,1954,317836,Hecate Lowlands
506,Chum,Central Coast,1955,102379,Hecate Lowlands
506,Chum,Central Coast,1956,96632,Hecate Lowlands
506,Chum,Central Coast,1957,313302,Hecate Lowlands
506,Chum,Central Coast,1958,219751,Hecate Lowlands
506,Chum,Central Coast,1959,20270,Hecate Lowlands
506,Chum,Central Coast,1960,174546,Hecate Lowlands
506,Chum,Central Coast,1961,90171,Hecate Lowlands
506,Chum,Central Coast,1962,196452,Hecate Lowlands
506,Chum,Central Coast,1963,120056,Hecate Lowlands
506,Chum,Central Coast,1964,316082,Hecate Lowlands
506,Chum,Central Coast,1965,92299,Hecate Lowlands
506,Chum,Central Coast,1966,106039,Hecate Lowlands
506,Chum,Central Coast,1967,102779,Hecate Lowlands
506,Chum,Central Coast,1968,162700,Hecate Lowlands
506,Chum,Central Coast,1969,57994,Hecate Lowlands
506,Chum,Central Coast,1970,134960,Hecate Lowlands
506,Chum,Central Coast,1971,103593,Hecate Lowlands
506,Chum,Central Coast,1972,125555,Hecate Lowlands
506,Chum,Central Coast,1973,183181,Hecate Lowlands
506,Chum,Central Coast,1974,60537,Hecate Lowlands
506,Chum,Central Coast,1975,89828,Hecate Lowlands
506,Chum,Central Coast,1976,44475,Hecate Lowlands
506,Chum,Central Coast,1977,108475,Hecate Lowlands
506,Chum,Central Coast,1978,111804,Hecate Lowlands
506,Chum,Central Coast,1979,91316,Hecate Lowlands
506,Chum,Central Coast,1980,60249,Hecate Lowlands
506,Chum,Central Coast,1981,82515,Hecate Lowlands
506,Chum,Central Coast,1982,111993,Hecate Lowlands
506,Chum,Central Coast,1983,86066,Hecate Lowlands
506,Chum,Central Coast,1984,95607,Hecate Lowlands
506,Chum,Central Coast,1985,177644,Hecate Lowlands
506,Chum,Central Coast,1986,165520,Hecate Lowlands
506,Chum,Central Coast,1987,93612,Hecate Lowlands
506,Chum,Central Coast,1988,137354,Hecate Lowlands
506,Chum,Central Coast,1989,123090,Hecate Lowlands
506,Chum,Central Coast,1990,167413,Hecate Lowlands
506,Chum,Central Coast,1991,87061,Hecate Lowlands
506,Chum,Central Coast,1992,48539,Hecate Lowlands
506,Chum,Central Coast,1993,72527,Hecate Lowlands
506,Chum,Central Coast,1994,71838,Hecate Lowlands
506,Chum,Central Coast,1995,123601,Hecate Lowlands
506,Chum,Central Coast,1996,125002,Hecate Lowlands
506,Chum,Central Coast,1997,104523,Hecate Lowlands
506,Chum,Central Coast,1998,275999,Hecate Lowlands
506,Chum,Central Coast,1999,67194,Hecate Lowlands
506,Chum,Central Coast,2000,54349,Hecate Lowlands
506,Chum,Central Coast,2001,88559,Hecate Lowlands
506,Chum,Central Coast,2002,118472,Hecate Lowlands
506,Chum,Central Coast,2003,128379,Hecate Lowlands
506,Chum,Central Coast,2004,144563,Hecate Lowlands
506,Chum,Central Coast,2005,84577,Hecate Lowlands
506,Chum,Central Coast,2006,112007,Hecate Lowlands
506,Chum,Central Coast,2007,57780,Hecate Lowlands
506,Chum,Central Coast,2008,74906,Hecate Lowlands
506,Chum,Central Coast,2009,123418,Hecate Lowlands
506,Chum,Central Coast,2010,88513,Hecate Lowlands
506,Chum,Central Coast,2011,114151,Hecate Lowlands
506,Chum,Central Coast,2012,74894,Hecate Lowlands
506,Chum,Central Coast,2013,83848,Hecate Lowlands
506,Chum,Central Coast,2014,61668,Hecate Lowlands
506,Chum,Central Coast,2015,92145,Hecate Lowlands
506,Chum,Central Coast,2016,40571,Hecate Lowlands
506,Chum,Central Coast,2017,50746,Hecate Lowlands
506,Chum,Central Coast,2018,71896,Hecate Lowlands
506,Chum,Central Coast,2019,28866,Hecate Lowlands
506,Chum,Central Coast,2020,13360,Hecate Lowlands
506,Chum,Central Coast,2021,45282,Hecate Lowlands
506,Chum,Central Coast,2022,-989898,Hecate Lowlands
506,Chum,Central Coast,2023,-989898,Hecate Lowlands
507,Chum,Central Coast,1921,-989898,Mussel-Kynoch
507,Chum,Central Coast,1922,-989898,Mussel-Kynoch
507,Chum,Central Coast,1924,-989898,Mussel-Kynoch
507,Chum,Central Coast,1925,-989898,Mussel-Kynoch
507,Chum,Central Coast,1926,-989898,Mussel-Kynoch
507,Chum,Central Coast,1927,-989898,Mussel-Kynoch
507,Chum,Central Coast,1928,-989898,Mussel-Kynoch
507,Chum,Central Coast,1929,-989898,Mussel-Kynoch
507,Chum,Central Coast,1930,-989898,Mussel-Kynoch
507,Chum,Central Coast,1931,-989898,Mussel-Kynoch
507,Chum,Central Coast,1932,-989898,Mussel-Kynoch
507,Chum,Central Coast,1933,-989898,Mussel-Kynoch
507,Chum,Central Coast,1934,-989898,Mussel-Kynoch
507,Chum,Central Coast,1935,-989898,Mussel-Kynoch
507,Chum,Central Coast,1936,-989898,Mussel-Kynoch
507,Chum,Central Coast,1937,-989898,Mussel-Kynoch
507,Chum,Central Coast,1938,-989898,Mussel-Kynoch
507,Chum,Central Coast,1939,-989898,Mussel-Kynoch
507,Chum,Central Coast,1940,-989898,Mussel-Kynoch
507,Chum,Central Coast,1941,-989898,Mussel-Kynoch
507,Chum,Central Coast,1942,-989898,Mussel-Kynoch
507,Chum,Central Coast,1943,-989898,Mussel-Kynoch
507,Chum,Central Coast,1944,-989898,Mussel-Kynoch
507,Chum,Central Coast,1945,-989898,Mussel-Kynoch
507,Chum,Central Coast,1946,-989898,Mussel-Kynoch
507,Chum,Central Coast,1947,-989898,Mussel-Kynoch
507,Chum,Central Coast,1948,-989898,Mussel-Kynoch
507,Chum,Central Coast,1949,-989898,Mussel-Kynoch
507,Chum,Central Coast,1950,-989898,Mussel-Kynoch
507,Chum,Central Coast,1951,-989898,Mussel-Kynoch
507,Chum,Central Coast,1952,-989898,Mussel-Kynoch
507,Chum,Central Coast,1953,-989898,Mussel-Kynoch
507,Chum,Central Coast,1954,164097,Mussel-Kynoch
507,Chum,Central Coast,1955,106055,Mussel-Kynoch
507,Chum,Central Coast,1956,49517,Mussel-Kynoch
507,Chum,Central Coast,1957,71263,Mussel-Kynoch
507,Chum,Central Coast,1958,257333,Mussel-Kynoch
507,Chum,Central Coast,1959,41881,Mussel-Kynoch
507,Chum,Central Coast,1960,110958,Mussel-Kynoch
507,Chum,Central Coast,1961,43575,Mussel-Kynoch
507,Chum,Central Coast,1962,144468,Mussel-Kynoch
507,Chum,Central Coast,1963,90974,Mussel-Kynoch
507,Chum,Central Coast,1964,137889,Mussel-Kynoch
507,Chum,Central Coast,1965,53604,Mussel-Kynoch
507,Chum,Central Coast,1966,112424,Mussel-Kynoch
507,Chum,Central Coast,1967,157580,Mussel-Kynoch
507,Chum,Central Coast,1968,194804,Mussel-Kynoch
507,Chum,Central Coast,1969,80418,Mussel-Kynoch
507,Chum,Central Coast,1970,120561,Mussel-Kynoch
507,Chum,Central Coast,1971,81437,Mussel-Kynoch
507,Chum,Central Coast,1972,118310,Mussel-Kynoch
507,Chum,Central Coast,1973,212839,Mussel-Kynoch
507,Chum,Central Coast,1974,162513,Mussel-Kynoch
507,Chum,Central Coast,1975,72225,Mussel-Kynoch
507,Chum,Central Coast,1976,39581,Mussel-Kynoch
507,Chum,Central Coast,1977,15114,Mussel-Kynoch
507,Chum,Central Coast,1978,125517,Mussel-Kynoch
507,Chum,Central Coast,1979,51335,Mussel-Kynoch
507,Chum,Central Coast,1980,60943,Mussel-Kynoch
507,Chum,Central Coast,1981,117226,Mussel-Kynoch
507,Chum,Central Coast,1982,102654,Mussel-Kynoch
507,Chum,Central Coast,1983,47073,Mussel-Kynoch
507,Chum,Central Coast,1984,47776,Mussel-Kynoch
507,Chum,Central Coast,1985,123536,Mussel-Kynoch
507,Chum,Central Coast,1986,171672,Mussel-Kynoch
507,Chum,Central Coast,1987,80879,Mussel-Kynoch
507,Chum,Central Coast,1988,120949,Mussel-Kynoch
507,Chum,Central Coast,1989,110953,Mussel-Kynoch
507,Chum,Central Coast,1990,87334,Mussel-Kynoch
507,Chum,Central Coast,1991,130686,Mussel-Kynoch
507,Chum,Central Coast,1992,29698,Mussel-Kynoch
507,Chum,Central Coast,1993,37148,Mussel-Kynoch
507,Chum,Central Coast,1994,98344,Mussel-Kynoch
507,Chum,Central Coast,1995,191371,Mussel-Kynoch
507,Chum,Central Coast,1996,109279,Mussel-Kynoch
507,Chum,Central Coast,1997,101673,Mussel-Kynoch
507,Chum,Central Coast,1998,267973,Mussel-Kynoch
507,Chum,Central Coast,1999,131791,Mussel-Kynoch
507,Chum,Central Coast,2000,127259,Mussel-Kynoch
507,Chum,Central Coast,2001,210025,Mussel-Kynoch
507,Chum,Central Coast,2002,159258,Mussel-Kynoch
507,Chum,Central Coast,2003,252608,Mussel-Kynoch
507,Chum,Central Coast,2004,177076,Mussel-Kynoch
507,Chum,Central Coast,2005,178261,Mussel-Kynoch
507,Chum,Central Coast,2006,121739,Mussel-Kynoch
507,Chum,Central Coast,2007,60726,Mussel-Kynoch
507,Chum,Central Coast,2008,31700,Mussel-Kynoch
507,Chum,Central Coast,2009,33622,Mussel-Kynoch
507,Chum,Central Coast,2010,38734,Mussel-Kynoch
507,Chum,Central Coast,2011,207553,Mussel-Kynoch
507,Chum,Central Coast,2012,108092,Mussel-Kynoch
507,Chum,Central Coast,2013,119398,Mussel-Kynoch
507,Chum,Central Coast,2014,75159,Mussel-Kynoch
507,Chum,Central Coast,2015,59110,Mussel-Kynoch
507,Chum,Central Coast,2016,53544,Mussel-Kynoch
507,Chum,Central Coast,2017,30687,Mussel-Kynoch
507,Chum,Central Coast,2018,29310,Mussel-Kynoch
507,Chum,Central Coast,2019,33695,Mussel-Kynoch
507,Chum,Central Coast,2020,5096,Mussel-Kynoch
507,Chum,Central Coast,2021,45184,Mussel-Kynoch
507,Chum,Central Coast,2022,-989898,Mussel-Kynoch
507,Chum,Central Coast,2023,-989898,Mussel-Kynoch
508,Chum,Central Coast,1921,-989898,Douglas-Gardner
508,Chum,Central Coast,1922,-989898,Douglas-Gardner
508,Chum,Central Coast,1923,-989898,Douglas-Gardner
508,Chum,Central Coast,1924,-989898,Douglas-Gardner
508,Chum,Central Coast,1925,-989898,Douglas-Gardner
508,Chum,Central Coast,1926,-989898,Douglas-Gardner
508,Chum,Central Coast,1927,-989898,Douglas-Gardner
508,Chum,Central Coast,1928,-989898,Douglas-Gardner
508,Chum,Central Coast,1929,-989898,Douglas-Gardner
508,Chum,Central Coast,1930,-989898,Douglas-Gardner
508,Chum,Central Coast,1931,-989898,Douglas-Gardner
508,Chum,Central Coast,1932,-989898,Douglas-Gardner
508,Chum,Central Coast,1933,-989898,Douglas-Gardner
508,Chum,Central Coast,1934,-989898,Douglas-Gardner
508,Chum,Central Coast,1935,-989898,Douglas-Gardner
508,Chum,Central Coast,1936,-989898,Douglas-Gardner
508,Chum,Central Coast,1937,-989898,Douglas-Gardner
508,Chum,Central Coast,1938,-989898,Douglas-Gardner
508,Chum,Central Coast,1939,-989898,Douglas-Gardner
508,Chum,Central Coast,1940,-989898,Douglas-Gardner
508,Chum,Central Coast,1941,-989898,Douglas-Gardner
508,Chum,Central Coast,1942,-989898,Douglas-Gardner
508,Chum,Central Coast,1943,-989898,Douglas-Gardner
508,Chum,Central Coast,1944,-989898,Douglas-Gardner
508,Chum,Central Coast,1945,-989898,Douglas-Gardner
508,Chum,Central Coast,1946,-989898,Douglas-Gardner
508,Chum,Central Coast,1947,-989898,Douglas-Gardner
508,Chum,Central Coast,1948,-989898,Douglas-Gardner
508,Chum,Central Coast,1949,-989898,Douglas-Gardner
508,Chum,Central Coast,1950,-989898,Douglas-Gardner
508,Chum,Central Coast,1951,-989898,Douglas-Gardner
508,Chum,Central Coast,1952,-989898,Douglas-Gardner
508,Chum,Central Coast,1953,-989898,Douglas-Gardner
508,Chum,Central Coast,1954,123741,Douglas-Gardner
508,Chum,Central Coast,1955,71314,Douglas-Gardner
508,Chum,Central Coast,1956,49971,Douglas-Gardner
508,Chum,Central Coast,1957,93125,Douglas-Gardner
508,Chum,Central Coast,1958,189723,Douglas-Gardner
508,Chum,Central Coast,1959,37175,Douglas-Gardner
508,Chum,Central Coast,1960,110888,Douglas-Gardner
508,Chum,Central Coast,1961,58179,Douglas-Gardner
508,Chum,Central Coast,1962,240921,Douglas-Gardner
508,Chum,Central Coast,1963,181838,Douglas-Gardner
508,Chum,Central Coast,1964,183243,Douglas-Gardner
508,Chum,Central Coast,1965,152694,Douglas-Gardner
508,Chum,Central Coast,1966,574084,Douglas-Gardner
508,Chum,Central Coast,1967,415676,Douglas-Gardner
508,Chum,Central Coast,1968,721249,Douglas-Gardner
508,Chum,Central Coast,1969,77807,Douglas-Gardner
508,Chum,Central Coast,1970,77488,Douglas-Gardner
508,Chum,Central Coast,1971,71556,Douglas-Gardner
508,Chum,Central Coast,1972,344398,Douglas-Gardner
508,Chum,Central Coast,1973,346966,Douglas-Gardner
508,Chum,Central Coast,1974,352373,Douglas-Gardner
508,Chum,Central Coast,1975,75671,Douglas-Gardner
508,Chum,Central Coast,1976,75023,Douglas-Gardner
508,Chum,Central Coast,1977,83805,Douglas-Gardner
508,Chum,Central Coast,1978,262421,Douglas-Gardner
508,Chum,Central Coast,1979,108287,Douglas-Gardner
508,Chum,Central Coast,1980,118494,Douglas-Gardner
508,Chum,Central Coast,1981,80864,Douglas-Gardner
508,Chum,Central Coast,1982,126120,Douglas-Gardner
508,Chum,Central Coast,1983,23615,Douglas-Gardner
508,Chum,Central Coast,1984,114251,Douglas-Gardner
508,Chum,Central Coast,1985,213268,Douglas-Gardner
508,Chum,Central Coast,1986,292683,Douglas-Gardner
508,Chum,Central Coast,1987,99866,Douglas-Gardner
508,Chum,Central Coast,1988,570249,Douglas-Gardner
508,Chum,Central Coast,1989,353221,Douglas-Gardner
508,Chum,Central Coast,1990,453760,Douglas-Gardner
508,Chum,Central Coast,1991,194212,Douglas-Gardner
508,Chum,Central Coast,1992,144020,Douglas-Gardner
508,Chum,Central Coast,1993,183787,Douglas-Gardner
508,Chum,Central Coast,1994,384346,Douglas-Gardner
508,Chum,Central Coast,1995,516271,Douglas-Gardner
508,Chum,Central Coast,1996,158786,Douglas-Gardner
508,Chum,Central Coast,1997,105816,Douglas-Gardner
508,Chum,Central Coast,1998,1146392,Douglas-Gardner
508,Chum,Central Coast,1999,162436,Douglas-Gardner
508,Chum,Central Coast,2000,140225,Douglas-Gardner
508,Chum,Central Coast,2001,167955,Douglas-Gardner
508,Chum,Central Coast,2002,803495,Douglas-Gardner
508,Chum,Central Coast,2003,663756,Douglas-Gardner
508,Chum,Central Coast,2004,392041,Douglas-Gardner
508,Chum,Central Coast,2005,147367,Douglas-Gardner
508,Chum,Central Coast,2006,365796,Douglas-Gardner
508,Chum,Central Coast,2007,93833,Douglas-Gardner
508,Chum,Central Coast,2008,21134,Douglas-Gardner
508,Chum,Central Coast,2009,80214,Douglas-Gardner
508,Chum,Central Coast,2010,23801,Douglas-Gardner
508,Chum,Central Coast,2011,250211,Douglas-Gardner
508,Chum,Central Coast,2012,358415,Douglas-Gardner
508,Chum,Central Coast,2013,46186,Douglas-Gardner
508,Chum,Central Coast,2014,64995,Douglas-Gardner
508,Chum,Central Coast,2015,537688,Douglas-Gardner
508,Chum,Central Coast,2016,313893,Douglas-Gardner
508,Chum,Central Coast,2017,40996,Douglas-Gardner
508,Chum,Central Coast,2018,64729,Douglas-Gardner
508,Chum,Central Coast,2019,165051,Douglas-Gardner
508,Chum,Central Coast,2020,18005,Douglas-Gardner
508,Chum,Central Coast,2021,45379,Douglas-Gardner
508,Chum,Central Coast,2022,-989898,Douglas-Gardner
508,Chum,Central Coast,2023,-989898,Douglas-Gardner
509,Chinook,Central Coast,1950,-989898,Docee
509,Chinook,Central Coast,1951,-989898,Docee
509,Chinook,Central Coast,1952,-989898,Docee
509,Chinook,Central Coast,1953,-989898,Docee
509,Chinook,Central Coast,1954,-989898,Docee
509,Chinook,Central Coast,1955,-989898,Docee
509,Chinook,Central Coast,1956,-989898,Docee
509,Chinook,Central Coast,1957,-989898,Docee
509,Chinook,Central Coast,1958,-989898,Docee
509,Chinook,Central Coast,1959,-989898,Docee
509,Chinook,Central Coast,1960,-989898,Docee
509,Chinook,Central Coast,1961,-989898,Docee
509,Chinook,Central Coast,1962,-989898,Docee
509,Chinook,Central Coast,1963,-989898,Docee
509,Chinook,Central Coast,1964,-989898,Docee
509,Chinook,Central Coast,1965,-989898,Docee
509,Chinook,Central Coast,1966,-989898,Docee
509,Chinook,Central Coast,1967,-989898,Docee
509,Chinook,Central Coast,1968,-989898,Docee
509,Chinook,Central Coast,1969,-989898,Docee
509,Chinook,Central Coast,1970,-989898,Docee
509,Chinook,Central Coast,1971,-989898,Docee
509,Chinook,Central Coast,1972,-989898,Docee
509,Chinook,Central Coast,1973,-989898,Docee
509,Chinook,Central Coast,1974,-989898,Docee
509,Chinook,Central Coast,1975,-989898,Docee
509,Chinook,Central Coast,1976,-989898,Docee
509,Chinook,Central Coast,1977,-989898,Docee
509,Chinook,Central Coast,1978,-989898,Docee
509,Chinook,Central Coast,1979,-989898,Docee
509,Chinook,Central Coast,1980,1875,Docee
509,Chinook,Central Coast,1981,1530,Docee
509,Chinook,Central Coast,1982,2343,Docee
509,Chinook,Central Coast,1983,1575,Docee
509,Chinook,Central Coast,1984,1155,Docee
509,Chinook,Central Coast,1985,345,Docee
509,Chinook,Central Coast,1986,798,Docee
509,Chinook,Central Coast,1987,1575,Docee
509,Chinook,Central Coast,1988,1575,Docee
509,Chinook,Central Coast,1989,338,Docee
509,Chinook,Central Coast,1990,765,Docee
509,Chinook,Central Coast,1991,781,Docee
509,Chinook,Central Coast,1992,781,Docee
509,Chinook,Central Coast,1993,1575,Docee
509,Chinook,Central Coast,1994,1148,Docee
509,Chinook,Central Coast,1995,625,Docee
509,Chinook,Central Coast,1996,391,Docee
509,Chinook,Central Coast,1997,156,Docee
509,Chinook,Central Coast,1998,1718,Docee
509,Chinook,Central Coast,1999,781,Docee
509,Chinook,Central Coast,2000,781,Docee
509,Chinook,Central Coast,2001,469,Docee
509,Chinook,Central Coast,2002,469,Docee
509,Chinook,Central Coast,2003,469,Docee
509,Chinook,Central Coast,2004,750,Docee
509,Chinook,Central Coast,2005,469,Docee
509,Chinook,Central Coast,2006,1094,Docee
509,Chinook,Central Coast,2007,937,Docee
509,Chinook,Central Coast,2008,492,Docee
509,Chinook,Central Coast,2009,-989898,Docee
509,Chinook,Central Coast,2010,-989898,Docee
509,Chinook,Central Coast,2011,391,Docee
509,Chinook,Central Coast,2012,-989898,Docee
509,Chinook,Central Coast,2013,-989898,Docee
509,Chinook,Central Coast,2014,-989898,Docee
509,Chinook,Central Coast,2015,-989898,Docee
509,Chinook,Central Coast,2016,-989898,Docee
509,Chinook,Central Coast,2017,-989898,Docee
509,Chinook,Central Coast,2018,-989898,Docee
509,Chinook,Central Coast,2019,-989898,Docee
509,Chinook,Central Coast,2020,-989898,Docee
509,Chinook,Central Coast,2021,-989898,Docee
510,Chinook,Central Coast,1950,-989898,Rivers Inlet
510,Chinook,Central Coast,1951,-989898,Rivers Inlet
510,Chinook,Central Coast,1952,-989898,Rivers Inlet
510,Chinook,Central Coast,1953,-989898,Rivers Inlet
510,Chinook,Central Coast,1954,-989898,Rivers Inlet
510,Chinook,Central Coast,1955,-989898,Rivers Inlet
510,Chinook,Central Coast,1956,-989898,Rivers Inlet
510,Chinook,Central Coast,1957,-989898,Rivers Inlet
510,Chinook,Central Coast,1958,-989898,Rivers Inlet
510,Chinook,Central Coast,1959,-989898,Rivers Inlet
510,Chinook,Central Coast,1960,-989898,Rivers Inlet
510,Chinook,Central Coast,1961,-989898,Rivers Inlet
510,Chinook,Central Coast,1962,-989898,Rivers Inlet
510,Chinook,Central Coast,1963,-989898,Rivers Inlet
510,Chinook,Central Coast,1964,-989898,Rivers Inlet
510,Chinook,Central Coast,1965,-989898,Rivers Inlet
510,Chinook,Central Coast,1966,-989898,Rivers Inlet
510,Chinook,Central Coast,1967,-989898,Rivers Inlet
510,Chinook,Central Coast,1968,-989898,Rivers Inlet
510,Chinook,Central Coast,1969,-989898,Rivers Inlet
510,Chinook,Central Coast,1970,-989898,Rivers Inlet
510,Chinook,Central Coast,1971,-989898,Rivers Inlet
510,Chinook,Central Coast,1972,-989898,Rivers Inlet
510,Chinook,Central Coast,1973,-989898,Rivers Inlet
510,Chinook,Central Coast,1974,-989898,Rivers Inlet
510,Chinook,Central Coast,1975,-989898,Rivers Inlet
510,Chinook,Central Coast,1976,-989898,Rivers Inlet
510,Chinook,Central Coast,1977,-989898,Rivers Inlet
510,Chinook,Central Coast,1978,-989898,Rivers Inlet
510,Chinook,Central Coast,1979,-989898,Rivers Inlet
510,Chinook,Central Coast,1980,1409,Rivers Inlet
510,Chinook,Central Coast,1981,302,Rivers Inlet
510,Chinook,Central Coast,1982,2327,Rivers Inlet
510,Chinook,Central Coast,1983,3236,Rivers Inlet
510,Chinook,Central Coast,1984,1463,Rivers Inlet
510,Chinook,Central Coast,1985,775,Rivers Inlet
510,Chinook,Central Coast,1986,565,Rivers Inlet
510,Chinook,Central Coast,1987,1584,Rivers Inlet
510,Chinook,Central Coast,1988,877,Rivers Inlet
510,Chinook,Central Coast,1989,543,Rivers Inlet
510,Chinook,Central Coast,1990,1158,Rivers Inlet
510,Chinook,Central Coast,1991,326,Rivers Inlet
510,Chinook,Central Coast,1992,1353,Rivers Inlet
510,Chinook,Central Coast,1993,942,Rivers Inlet
510,Chinook,Central Coast,1994,758,Rivers Inlet
510,Chinook,Central Coast,1995,253,Rivers Inlet
510,Chinook,Central Coast,1996,1263,Rivers Inlet
510,Chinook,Central Coast,1997,2369,Rivers Inlet
510,Chinook,Central Coast,1998,3922,Rivers Inlet
510,Chinook,Central Coast,1999,4742,Rivers Inlet
510,Chinook,Central Coast,2000,5431,Rivers Inlet
510,Chinook,Central Coast,2001,5604,Rivers Inlet
510,Chinook,Central Coast,2002,6017,Rivers Inlet
510,Chinook,Central Coast,2003,2369,Rivers Inlet
510,Chinook,Central Coast,2004,2576,Rivers Inlet
510,Chinook,Central Coast,2005,2760,Rivers Inlet
510,Chinook,Central Coast,2006,2403,Rivers Inlet
510,Chinook,Central Coast,2007,1429,Rivers Inlet
510,Chinook,Central Coast,2008,1515,Rivers Inlet
510,Chinook,Central Coast,2009,1537,Rivers Inlet
510,Chinook,Central Coast,2010,568,Rivers Inlet
510,Chinook,Central Coast,2011,1280,Rivers Inlet
510,Chinook,Central Coast,2012,709,Rivers Inlet
510,Chinook,Central Coast,2013,2086,Rivers Inlet
510,Chinook,Central Coast,2014,1251,Rivers Inlet
